IDENTIFIERS,,,,,CORE TRAIT INFORMATION,,,,,,,,,,,,,,,,,,,,,DATA PROVENANCE,,,,,,,,,,,,,,
obsNum,primRef,primRef_URL,secRef,secRef_URL,taxa,life_stage,sex,n_indiv,no_groups,n_measurements_sampled,rate_name,rate_value,rate_min,rate_max,data_type,rate_unit,rate_error,rate_error_type,temp_C,body_length_mm,BM_wet,BM_dry,BM_C,weight_unit,weight_calc,depth_m,depth_min,depth_max,food_type,food_conc,food_conc_unit,method,treatment,locality,lat,lon,source,sourceNotes,verbatimComments,comments
314,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00036,NA,NA,Replicate,l/ind/day,NA,NA,8,NA,3.49e-08,9e-09,4.1e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
315,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,9e-05,NA,NA,Replicate,l/ind/day,NA,NA,2,NA,3.49e-08,9e-09,4.1e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
316,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00162,NA,NA,Replicate,l/ind/day,NA,NA,20,NA,3.49e-08,9e-09,4.1e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
317,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00825,NA,NA,Replicate,l/ind/day,NA,NA,20,NA,5.82e-09,1.5e-09,6.83e-10,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
318,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00138,NA,NA,Replicate,l/ind/day,NA,NA,17,NA,2.06e-08,5.3e-09,2.41e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
319,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.0017,NA,NA,Replicate,l/ind/day,NA,NA,17,NA,2.06e-08,5.3e-09,2.41e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
320,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00198,NA,NA,Replicate,l/ind/day,NA,NA,20,NA,4.27e-08,1.1e-08,5.01e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
321,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00072,NA,NA,Replicate,l/ind/day,NA,NA,18,NA,3.49e-08,9e-09,4.1e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
322,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00111,NA,NA,Replicate,l/ind/day,NA,NA,17,NA,2.06e-08,5.3e-09,2.41e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
323,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00099,NA,NA,Replicate,l/ind/day,NA,NA,18,NA,3.49e-08,9e-09,4.1e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
324,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00198,NA,NA,Replicate,l/ind/day,NA,NA,21,NA,3.49e-08,9e-09,4.1e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
325,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00171,NA,NA,Replicate,l/ind/day,NA,NA,15,NA,3.49e-08,9e-09,4.1e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
326,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00211,NA,NA,Replicate,l/ind/day,NA,NA,27,NA,1.2e-08,3.1e-09,1.41e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
327,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00121,NA,NA,Replicate,l/ind/day,NA,NA,20,NA,4.27e-08,1.1e-08,5.01e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
328,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.0112,NA,NA,Replicate,l/ind/day,NA,NA,17,NA,2.06e-08,5.3e-09,2.41e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
329,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.0018,NA,NA,Replicate,l/ind/day,NA,NA,22,NA,3.49e-08,9e-09,4.1e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
330,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00148,NA,NA,Replicate,l/ind/day,NA,NA,17,NA,2.06e-08,5.3e-09,2.41e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
331,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.0011,NA,NA,Replicate,l/ind/day,NA,NA,20,NA,4.27e-08,1.1e-08,5.01e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
332,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00243,NA,NA,Replicate,l/ind/day,NA,NA,21,NA,3.49e-08,9e-09,4.1e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
333,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00165,NA,NA,Replicate,l/ind/day,NA,NA,12,NA,4.27e-08,1.1e-08,5.01e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
334,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00075,NA,NA,Replicate,l/ind/day,NA,NA,5,NA,9.7e-08,2.5e-08,1.14e-08,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
335,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00011,NA,NA,Replicate,l/ind/day,NA,NA,22,NA,4.27e-08,1.1e-08,5.01e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
336,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.035,NA,NA,Replicate,l/ind/day,NA,NA,20,NA,3.07e-08,7.9e-09,3.59e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
337,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00175,NA,NA,Replicate,l/ind/day,NA,NA,23,NA,9.7e-08,2.5e-08,1.14e-08,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
338,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00088,NA,NA,Replicate,l/ind/day,NA,NA,20,NA,4.27e-08,1.1e-08,5.01e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
339,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00171,NA,NA,Replicate,l/ind/day,NA,NA,15,NA,3.49e-08,9e-09,4.1e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
340,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00072,NA,NA,Replicate,l/ind/day,NA,NA,10,NA,3.49e-08,9e-09,4.1e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
341,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00099,NA,NA,Replicate,l/ind/day,NA,NA,12,NA,4.27e-08,1.1e-08,5.01e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
342,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00249,NA,NA,Replicate,l/ind/day,NA,NA,22,NA,2.06e-08,5.3e-09,2.41e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
343,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00127,NA,NA,Replicate,l/ind/day,NA,NA,17,NA,2.06e-08,5.3e-09,2.41e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
344,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.00242,NA,NA,Replicate,l/ind/day,NA,NA,20,NA,4.27e-08,1.1e-08,5.01e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
345,Peters1984,https://doi.org/10.4319/lo.1984.29.4.0763,Acuna2011,https://doi.org/10.1594/PANGAEA.832240,Unknown,Unkown,Unkown,NA,NA,NA,ClearanceRate,0.000988,NA,NA,Replicate,l/ind/day,NA,NA,10,NA,1.48e-08,3.8e-09,1.73e-09,kg,Calculated,NA,NA,NA,NA,NA,NA,Meta analysis,NA,Literature,45.62557536,-73.61263251,Pangaea,Downloaded tab-delimited dataset from Pangaea and extracted data from csv. Verified carbon weight units and values from secondary reference supp matterials,WW assuming 74.24% water content from Ikeda and Skjoldal (1989).,Extracted from Acuna2011 and verified with supplementary materials
